-,-
Pos X (Bus 0),Pos Z (Bus 0)
-25,-25
-25,-25
20.8242,-20.8911
50,-23.5501
50,-23.103
50,-23.104
50,-23.1052
50,-23.1064
50,-23.1075
50,-23.1087
50,-23.1098
50,-23.111
50,-23.1121
50,-23.1133
50,-23.1144
50,-23.1156
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
20.8242,-20.8911
50,-23.5501
50,-23.103
50,-23.104
50,-23.1052
50,-23.1064
50,-23.1075
50,-23.1087
50,-23.1098
50,-23.111
50,-23.1121
50,-23.1133
50,-23.1144
50,-23.1156
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
20.8242,-20.8911
50,-23.5501
50,-23.103
50,-23.104
50,-23.1052
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
20.8242,-20.8911
50,-23.5501
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
20.8242,-20.8911
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
20.8242,-20.8911
50,-22.727
50,4.37893
50,46.7645
11.1421,50
-30.8575,24.9772
-23.0239,-17.4559
15.8945,-42.3016
50,-40.2759
50,-4.67037
50,2.32368
50,-2.29224
50,-13.9918
50,-41.445
-,-
Pos X (Bus 1),Pos Z (Bus 1)
-25,25
-25,25
20.8239,20.8887
50,23.5447
50,23.0962
50,23.095
50,23.0938
50,23.0927
50,23.0915
50,23.0904
50,23.0892
50,23.0881
50,23.0869
50,23.0858
50,23.0846
50,23.0834
-25,25
-25,25
-25,25
-25,25
-25,25
-25,25
20.8239,20.8887
50,23.5447
50,23.0962
50,23.095
50,23.0938
50,23.0927
50,23.0915
50,23.0904
50,23.0892
50,23.0881
50,23.0869
50,23.0858
50,23.0846
50,23.0834
-25,25
-25,25
-25,25
-25,25
-25,25
-25,25
-25,25
20.8239,20.8887
50,23.5447
50,23.0962
50,23.095
50,23.0938
-25,25
-25,25
-25,25
-25,25
-25,25
20.8239,20.8887
50,23.5447
-25,25
-25,25
-25,25
-25,25
-25,25
-25,25
-25,25
-25,25
-25,25
20.8239,20.8887
-25,25
-25,25
-25,25
-25,25
-25,25
-25,25
-25,25
-25,25
-25,25
-25,25
20.8239,20.8887
50,24.4136
50.2544,47.1031
47.9816,50
6.86592,50
-29.4105,27.983
-24.6277,-15.2096
13.6457,-39.3909
50,-34.08
50,1.30584
50,12.0293
50,8.469
50,-3.33234
50,-31.0371
-,-
Pos X (Bus 2),Pos Z (Bus 2)
30,25
30,25
50,25.3527
50,26.9108
50,26.4344
50,26.4332
50,26.432
50,26.4308
50,26.4297
50,26.4285
50,26.4274
50,26.4262
50,26.4251
50,26.4239
50,26.4228
50,26.4216
30,25
30,25
30,25
30,25
30,25
30,25
50,25.3527
50,26.9108
50,26.4344
50,26.4332
50,26.432
50,26.4308
50,26.4297
50,26.4285
50,26.4274
50,26.4262
50,26.4251
50,26.4239
50,26.4228
50,26.4216
30,25
30,25
30,25
30,25
30,25
30,25
30,25
50,25.3527
50,26.9108
50,26.4344
50,26.4332
50,26.432
30,25
30,25
30,25
30,25
30,25
50,25.3527
50,26.9108
30,25
30,25
30,25
30,25
30,25
30,25
30,25
30,25
30,25
50,25.3527
30,25
30,25
30,25
30,25
30,25
30,25
30,25
30,25
30,25
30,25
50,25.3527
50,27.7567
49.7456,50.4461
44.7215,50
1.71497,50
-27.8752,22.4978
-23.5565,-20.4996
13.0422,-41.711
50.7235,-37.3583
50.7153,-1.70847
50,5.26308
50,1.24654
50,-10.7659
50,-38.6104
-,-
Pos X (Bus 3),Pos Z (Bus 3)
30,-25
30,-25
50,-23.9358
50,-26.9162
50,-26.4412
50,-26.4422
50,-26.4434
50,-26.4445
50,-26.4457
50,-26.4468
50,-26.448
50,-26.4491
50,-26.4503
50,-26.4514
50,-26.4526
50,-26.4538
30,-25
30,-25
30,-25
30,-25
30,-25
30,-25
50,-23.9358
50,-26.9162
50,-26.4412
50,-26.4422
50,-26.4434
50,-26.4445
50,-26.4457
50,-26.4468
50,-26.448
50,-26.4491
50,-26.4503
50,-26.4514
50,-26.4526
50,-26.4538
30,-25
30,-25
30,-25
30,-25
30,-25
30,-25
30,-25
50,-23.9358
50,-26.9162
50,-26.4412
50,-26.4422
50,-26.4434
30,-25
30,-25
30,-25
30,-25
30,-25
50,-23.9358
50,-26.9162
30,-25
30,-25
30,-25
30,-25
30,-25
30,-25
30,-25
30,-25
30,-25
50,-23.9358
30,-25
30,-25
30,-25
30,-25
30,-25
30,-25
30,-25
30,-25
30,-25
30,-25
50,-23.9358
50,-26.1103
50,1.05524
44.1069,45.8613
4.38223,50
-27.9656,25.4963
-25.537,-18.2109
13.0212,-44.7109
48.2069,-37.3198
48.1933,-1.74882
50,8.26308
50,4.24654
50,-7.76586
50,-35.6104
-,-
Time,Score 0,Score 1,Score 2,Score 3
0,25,25,25,25
0,25,25,25,25
1,25,25,25,25
3,25,25,9,9
5,29,27,9,9
7,29,27,9,9
9,29,28,9,9
11,30,28,9,9
13,31,28,9,9
15,31,28,9,9
17,32,29,9,9
19,32,30,9,9
21,32,30,9,9
23,34,30,9,9
25,34,31,9,9
27,34,31,9,9
0,25,25,25,25
0,25,25,25,25
0,25,25,25,25
0,25,25,25,25
0,25,25,25,25
0,25,25,25,25
2,25,25,25,25
3,25,25,9,9
5,29,29,9,9
7,30,29,9,9
9,30,29,9,9
11,30,30,9,9
13,30,30,9,9
15,30,30,9,9
17,30,32,9,9
19,32,33,9,9
21,33,34,9,9
23,33,34,9,9
25,34,34,9,9
27,34,34,9,9
28,25,25,25,25
28,25,25,25,25
28,25,25,25,25
28,25,25,25,25
28,25,25,25,25
28,25,25,25,25
28,25,25,25,25
30,25,25,25,25
32,25,25,9,9
34,31,27,9,9
36,31,27,9,9
38,31,27,9,9
39,25,25,25,25
39,25,25,25,25
39,25,25,25,25
39,25,25,25,25
39,25,25,25,25
40,25,25,25,25
42,25,25,9,9
44,25,25,25,25
44,25,25,25,25
44,25,25,25,25
44,25,25,25,25
44,25,25,25,25
44,25,25,25,25
44,25,25,25,25
44,25,25,25,25
44,25,25,25,25
46,25,25,25,25
48,25,25,25,25
48,25,25,25,25
48,25,25,25,25
48,25,25,25,25
48,25,25,25,25
48,25,25,25,25
48,25,25,25,25
48,25,25,25,25
48,25,25,25,25
48,25,25,25,25
50,25,25,25,25
52,25,25,9,9
54,27,31,9,9
56,21,31,9,9
58,22,9,8,9
60,8,9,8,9
62,9,9,8,9
64,9,9,8,9
66,9,10,8,9
68,9,10,8,9
70,10,12,8,8
71,13,12,8,8
73,13,12,8,8
75,15,12,8,8
-,-
Time,Stage 0,Stage 1,Stage 2,Stage 3
0,2,2,2,2
0,2,2,2,2
1,2,2,2,2
3,2,2,0,0
5,2,2,0,0
7,2,2,0,0
9,2,2,0,0
11,2,2,0,0
13,2,2,0,0
15,2,2,0,0
17,2,2,0,0
19,2,2,0,0
21,2,2,0,0
23,2,2,0,0
25,2,2,0,0
27,2,2,0,0
0,2,2,2,2
0,2,2,2,2
0,2,2,2,2
0,2,2,2,2
0,2,2,2,2
0,2,2,2,2
2,2,2,2,2
3,2,2,0,0
5,2,2,0,0
7,2,2,0,0
9,2,2,0,0
11,2,2,0,0
13,2,2,0,0
15,2,2,0,0
17,2,2,0,0
19,2,2,0,0
21,2,2,0,0
23,2,2,0,0
25,2,2,0,0
27,2,2,0,0
28,2,2,2,2
28,2,2,2,2
28,2,2,2,2
28,2,2,2,2
28,2,2,2,2
28,2,2,2,2
28,2,2,2,2
30,2,2,2,2
32,2,2,0,0
34,2,2,0,0
36,2,2,0,0
38,2,2,0,0
39,2,2,2,2
39,2,2,2,2
39,2,2,2,2
39,2,2,2,2
39,2,2,2,2
40,2,2,2,2
42,2,2,0,0
44,2,2,2,2
44,2,2,2,2
44,2,2,2,2
44,2,2,2,2
44,2,2,2,2
44,2,2,2,2
44,2,2,2,2
44,2,2,2,2
44,2,2,2,2
46,2,2,2,2
48,2,2,2,2
48,2,2,2,2
48,2,2,2,2
48,2,2,2,2
48,2,2,2,2
48,2,2,2,2
48,2,2,2,2
48,2,2,2,2
48,2,2,2,2
48,2,2,2,2
50,2,2,2,2
52,2,2,0,0
54,2,2,0,0
56,1,2,0,0
58,1,0,0,0
60,0,0,0,0
62,0,0,0,0
64,0,0,0,0
66,0,1,0,0
68,0,1,0,0
70,1,1,0,0
71,1,1,0,0
73,1,1,0,0
75,1,1,0,0
-,-
Time, Free Passengers
0,0
0,0
1,0
3,32
5,26
7,26
9,25
11,24
13,23
15,23
17,21
19,20
21,20
23,18
25,17
27,17
0,0
0,0
0,0
0,0
0,0
0,0
2,0
3,32
5,24
7,23
9,23
11,22
13,22
15,22
17,20
19,17
21,15
23,15
25,14
27,14
28,0
28,0
28,0
28,0
28,0
28,0
28,0
30,0
32,32
34,24
36,24
38,24
39,0
39,0
39,0
39,0
39,0
40,0
42,32
44,0
44,0
44,0
44,0
44,0
44,0
44,0
44,0
44,0
46,0
48,0
48,0
48,0
48,0
48,0
48,0
48,0
48,0
48,0
48,0
50,0
52,32
54,24
56,30
58,52
60,66
62,65
64,65
66,64
68,64
70,62
71,59
73,59
75,57
