-,-
Pos X (Bus 0),Pos Z (Bus 0)
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-,-
Pos X (Bus 1),Pos Z (Bus 1)
-25,25
-25,25
20.8239,20.8887
50,23.5447
50,23.0962
50,23.095
50,23.0938
50,23.0927
50,23.0915
50,22.9378
50,22.9417
50,22.9405
50,22.9394
50,22.9382
50,22.937
50,22.9359
-,-
Pos X (Bus 2),Pos Z (Bus 2)
30,25
30,25
50,25.3527
50,26.9108
50,26.4344
50,26.4332
50,26.432
50,26.4308
50,26.4297
50,26.2601
50,26.2653
50,26.2641
50,26.263
50,26.2618
50,26.2606
50,26.2595
-,-
Pos X (Bus 3),Pos Z (Bus 3)
30,-25
30,-25
50,-23.9358
50,-25.0254
50,-25.0029
50,-25.0045
50,-25.0057
50,-25.0068
50,-25.008
50,-25.0091
50,-25.0103
50,-25.0114
50,-25.0126
50,-25.0138
50,-25.0149
50,-25.0161
-,-
Time,Score 0,Score 1,Score 2,Score 3
0,25,25,25,25
0,25,25,25,25
1,25,25,25,25
3,25,25,9,25
5,25,33,9,25
7,25,33,9,25
9,25,33,9,25
11,25,34,9,25
13,25,34,9,25
15,25,35,9,25
17,25,36,9,25
19,25,36,9,25
21,25,36,9,25
23,25,36,9,25
25,25,37,9,25
27,25,37,9,25
-,-
Time,Stage 0,Stage 1,Stage 2,Stage 3
0,2,2,2,2
0,2,2,2,2
1,2,2,2,2
3,2,2,0,2
5,2,2,0,2
7,2,2,0,2
9,2,2,0,2
11,2,2,0,2
13,2,2,0,2
15,2,3,0,2
17,2,3,0,2
19,2,3,0,2
21,2,3,0,2
23,2,3,0,2
25,2,3,0,2
27,2,3,0,2
-,-
Time, Free Passengers
0,0
0,0
1,0
3,16
5,8
7,8
9,8
11,7
13,7
15,6
17,5
19,5
21,5
23,5
25,4
27,4
