-,-
Pos X (Bus 0),Pos Z (Bus 0)
-25,-25
-25,-25
20.8242,-20.8911
50,-23.5501
50,-23.0157
50,0.27701
50,42.6358
48.1789,50.5339
50,49.9679
50,50.6246
50,50.7634
50,51.3801
50,51.7129
50,51.8953
50,51.8953
50,51.8954
-,-
Pos X (Bus 1),Pos Z (Bus 1)
-25,25
-25,25
20.8239,20.8887
50,23.5447
50,23.185
50.0878,46.6919
50.1743,47.1861
50,47.9723
50,43.0429
50,43.9292
49.6654,45.2075
50,45.9738
50,46.3592
50,46.548
50,46.548
50,46.548
-,-
Pos X (Bus 2),Pos Z (Bus 2)
30,25
30,25
50,25.3527
50,26.9108
50,26.5155
49.9122,50.0324
49.8257,50.4219
50.6656,50.7385
50,45.8993
50,46.7722
50,47.7547
50,48.7759
50,49.1437
50,49.3305
50,49.3305
50,49.3305
-,-
Pos X (Bus 3),Pos Z (Bus 3)
30,-25
30,-25
50,-23.9358
50,-26.9162
50,-26.3612
50,-3.05026
50,39.3177
50,44.9723
50,40.0429
50,40.9292
50,42.2426
50,42.9738
50,43.3592
50,43.548
50,43.548
50,43.548
-,-
Time,Score 0,Score 1,Score 2,Score 3
0,25,25,25,25
0,25,25,25,25
1,25,25,25,25
3,25,25,9,9
5,27,31,9,9
7,28,35,9,9
9,29,35,9,9
11,9,7,6,8
13,10,9,6,8
15,10,9,6,9
17,13,9,6,8
19,8,9,6,8
21,9,8,7,8
23,9,8,8,9
25,9,8,8,9
27,9,8,8,8
-,-
Time,Stage 0,Stage 1,Stage 2,Stage 3
0,2,2,2,2
0,2,2,2,2
1,2,2,2,2
3,2,2,0,0
5,2,2,0,0
7,2,2,0,0
9,2,3,0,0
11,0,0,0,0
13,1,0,0,0
15,1,0,0,0
17,1,0,0,0
19,0,0,0,0
21,0,0,0,0
23,0,0,0,0
25,0,0,0,0
27,0,0,0,0
-,-
Time, Free Passengers
0,0
0,0
1,0
3,32
5,24
7,19
9,18
11,70
13,67
15,66
17,64
19,69
21,68
23,66
25,66
27,67
