-,-
Pos X (Bus 0),Pos Z (Bus 0)
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-25,-25
-24.6792,-27.4743
-24.6792,-27.4743
-24.6792,-27.4743
-24.6792,-27.4743
-25.6644,-24.7846
-25.6644,-24.7846
-25.6644,-24.7846
-25.6644,-24.7846
-25.6644,-24.7846
-,-
Pos X (Bus 1),Pos Z (Bus 1)
-25,25
20.8239,20.8887
50,23.5447
50,23.0962
50,23.095
50,23.0938
50,-1.20383
50,-50
-17.3123,-50
-50,-49.9835
-50,26.361
-46.3616,50
50,50
50,33.3834
50,-50
-25,25
-25,25
-25,25
20.8239,20.8887
50,26.5498
50,11.5146
38.371,-50
-45.762,-50
-50,-22.5677
-41.1704,50
0.719622,50
50,46.2415
50,-50
50,-4.07131
50.6667,24.9961
50.6667,24.995
50.6667,24.9938
-,-
Pos X (Bus 2),Pos Z (Bus 2)
30,25
50,25.3527
50,26.9108
50,26.4344
50,26.4332
50,26.432
15.0696,5.11227
-8.77949,-9.97577
50,-50
37.016,-50
-50,-50
-49.9897,50
-10.9016,50
14.4424,50
50,50
30,25
30,25
30,25
50,25.3527
40.6072,8.78932
50,48.7555
31.5259,-44.4133
13.2639,-50
-50,-49.9933
-43.866,50
50,-50
10.0924,-45.2042
-50,50
16.9906,36.7465
46.0114,25.0203
46.0111,24.995
46.0111,24.9939
-,-
Pos X (Bus 3),Pos Z (Bus 3)
30,-25
50,-23.9358
50,-25.0254
50,-25.0029
50,-25.0045
50,-25.0057
50,-50
-50,-48.2434
-50,50
26.77,50
50,29.5111
49.9919,-50
-50,-50
-50,8.09935
-39.0282,50
30,-25
30,-25
30,-25
50,-23.9358
50,-28.1595
50,-50
-5.03949,-50
-50,-41.2755
-50,50
50,50
50,12.6561
47.0209,-50
-50,-50
-4.32115,-35.7542
50,-24.8443
50,-25.0006
50,-25.0062
-,-
Time,Score 0,Score 1,Score 2,Score 3
0,25,25,25,25
1,25,25,25,25
3,25,25,9,25
5,25,27,9,25
7,25,27,9,25
9,25,27,9,26
12,25,24,9,26
15,25,34,9,12
18,25,37,12,12
21,25,38,12,14
23,25,38,12,14
26,25,34,8,16
29,25,37,12,16
31,26,36,11,16
34,26,37,13,16
0,25,25,25,25
0,25,25,25,25
0,25,25,25,25
1,25,25,25,25
4,25,30,9,25
6,25,32,10,25
9,25,28,9,20
12,25,30,17,20
14,25,31,13,20
17,25,9,9,20
21,25,11,10,20
25,26,12,10,18
28,21,15,16,22
31,21,15,19,23
33,21,9,19,24
35,21,9,19,24
37,21,9,19,24
-,-
Time,Stage 0,Stage 1,Stage 2,Stage 3
0,2,2,2,2
1,2,2,2,2
3,2,2,0,2
5,2,2,0,2
7,2,2,0,2
9,2,2,0,2
12,2,1,0,2
15,2,2,0,1
18,2,3,1,1
21,2,3,1,1
23,2,3,1,1
26,2,2,0,1
29,2,3,1,1
31,2,3,1,1
34,2,3,1,1
0,2,2,2,2
0,2,2,2,2
0,2,2,2,2
1,2,2,2,2
4,2,2,0,2
6,2,2,1,2
9,2,2,0,1
12,2,2,1,1
14,2,2,1,1
17,2,0,0,1
21,2,1,1,1
25,2,1,1,1
28,1,1,1,1
31,1,1,1,1
33,1,0,1,1
35,1,0,1,1
37,1,0,1,1
-,-
Time, Free Passengers
0,0
1,0
3,16
5,14
7,14
9,13
12,16
15,20
18,14
21,11
23,11
26,17
29,10
31,11
34,8
0,0
0,0
0,0
1,0
4,11
6,8
9,18
12,8
14,11
17,37
21,34
25,34
28,26
31,22
33,27
35,27
37,27
